variant_id,rsid,old_class,new_class,total_publications,citations_causing_change,change_significance,pubs_before_change,pubs_after_change,recent_publication_surge,mean_impact_factor,max_impact_factor,high_impact_count,unique_journals
531443,551078372,Conflicting interpretations,Uncertain significance,6,5,0.5,6,0,0,32.983333333333334,83.4,3,5
531444,rs1555579648,Uncertain significance,Likely pathogenic,3,1,1.0,3,0,0,3.3333333333333335,4.0,0,2
531502,1555586645,Conflicting interpretations,Benign,1,1,2.5,1,0,0,4.0,4.0,0,1
531505,878854942,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,4.633333333333334,7.9,0,3
531516,777102216,Conflicting interpretations,Likely benign,6,1,1.5,5,1,0,33.833333333333336,102.0,2,5
54099,41286290,Conflicting interpretations,Likely benign,32,5,1.5,15,17,1,16.450000000000003,102.0,10,23
54104,79727659,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,20.866666666666667,102.0,4,8
54111,397508829,Conflicting interpretations,Unknown,11,1,0.5,4,7,0,18.69090909090909,102.0,4,11
54112,80357246,Conflicting interpretations,Likely benign,10,1,1.5,10,0,0,19.869999999999997,102.0,4,9
54113,41286292,Conflicting interpretations,Likely benign,10,2,1.5,4,6,0,17.51,102.0,2,6
54118,397508831,Conflicting interpretations,Uncertain significance,15,4,0.5,15,0,0,16.759999999999998,102.0,4,11
54120,80356946,Conflicting interpretations,Likely benign,13,5,1.5,13,0,0,14.107692307692307,102.0,2,9
54127,397508836,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,27.9,53.8,1,2
54129,80357416,Conflicting interpretations,Likely benign,13,2,1.5,13,0,0,14.053846153846155,102.0,2,11
54130,80358325,Conflicting interpretations,Benign,14,8,2.5,13,1,0,10.657142857142858,25.5,5,8
54131,80356880,Conflicting interpretations,Likely pathogenic,46,9,0.5,40,6,3,14.802173913043477,102.0,13,31
54132,80356880,Conflicting interpretations,Pathogenic,50,14,1.5,49,1,0,14.702,102.0,15,34
54133,397508837,Conflicting interpretations,Unknown,7,1,0.5,3,4,0,29.35714285714286,102.0,4,7
54136,80357235,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,17.33,102.0,3,8
54138,397508839,Conflicting interpretations,Unknown,3,1,0.5,2,1,0,39.733333333333334,102.0,2,3
54142,80357398,Conflicting interpretations,Likely benign,8,1,1.5,7,1,0,18.175,102.0,1,7
54143,56128296,Conflicting interpretations,Likely benign,37,8,1.5,11,26,0,11.229729729729728,102.0,7,24
54146,1800062,Conflicting interpretations,Benign,37,6,2.5,12,25,0,11.72972972972973,102.0,7,29
54147,1800062,Conflicting interpretations,Likely benign,37,6,1.5,34,3,0,12.121621621621621,102.0,8,29
54149,397508842,Conflicting interpretations,Unknown,4,1,0.5,2,2,0,28.825000000000003,102.0,1,4
54150,397508842,Conflicting interpretations,Unknown,7,4,0.5,7,0,1,19.185714285714287,102.0,1,6
54159,80357068,Conflicting interpretations,Unknown,15,2,0.5,11,4,2,15.06,102.0,5,11
54161,273897655,Conflicting interpretations,Pathogenic,18,6,1.5,11,7,0,13.977777777777778,102.0,4,18
54163,80356934,Conflicting interpretations,Likely benign,8,1,1.5,8,0,0,17.55,102.0,1,6
54165,397508846,Conflicting interpretations,Unknown,9,4,0.5,6,3,0,17.17777777777778,102.0,2,7
54166,80357276,Conflicting interpretations,Likely pathogenic,42,7,0.5,14,28,2,13.90952380952381,102.0,12,29
54167,397508847,Conflicting interpretations,Unknown,5,1,0.5,4,1,0,24.740000000000002,102.0,1,5
54172,80357163,Conflicting interpretations,Likely benign,32,17,1.5,32,0,3,18.81875,102.0,13,22
54174,80357113,Conflicting interpretations,Likely benign,24,8,1.5,16,8,0,11.833333333333334,102.0,5,15
54175,80357197,Conflicting interpretations,Likely benign,12,2,1.5,12,0,0,18.491666666666667,102.0,5,8
54178,80357488,Conflicting interpretations,Likely benign,23,4,1.5,22,1,1,11.156521739130433,102.0,4,14
54179,80357046,Conflicting interpretations,Likely benign,11,1,1.5,11,0,1,15.7,102.0,2,8
54180,397508849,Conflicting interpretations,Likely benign,11,5,1.5,11,0,0,20.00909090909091,102.0,4,7
54181,397508850,Conflicting interpretations,Unknown,9,4,0.5,9,0,0,16.46666666666667,102.0,1,7
54185,397508851,Conflicting interpretations,Unknown,9,1,0.5,5,4,0,26.233333333333334,102.0,4,9
54191,80357327,Conflicting interpretations,Pathogenic,42,1,1.5,14,28,1,13.395238095238094,102.0,9,26
54192,80357327,Conflicting interpretations,Pathogenic,44,3,1.5,27,17,4,13.486363636363633,102.0,10,28
54195,80357255,Conflicting interpretations,Likely benign,12,3,1.5,12,0,0,16.01666666666667,102.0,3,8
54196,273897656,Conflicting interpretations,Likely benign,12,3,1.5,12,0,0,15.975000000000001,102.0,3,10
54198,80357683,Conflicting interpretations,Unknown,5,1,0.5,4,1,1,5.340000000000001,7.9,0,5
54199,80357446,Conflicting interpretations,Pathogenic,48,1,1.5,16,32,0,14.441666666666668,102.0,12,30
54200,80357446,Conflicting interpretations,Pathogenic,49,1,1.5,15,34,1,14.22857142857143,102.0,12,30
54206,397508855,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,8.6,15.2,1,2
54212,80358064,Conflicting interpretations,Pathogenic,11,1,1.5,7,4,0,23.90909090909091,102.0,3,10
54213,397508858,Conflicting interpretations,Likely pathogenic,5,3,0.5,3,2,0,7.720000000000001,15.6,1,5
54216,397508859,Conflicting interpretations,Unknown,5,2,0.5,3,2,0,8.940000000000001,15.6,2,4
54220,80357181,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,12.776923076923076,102.0,1,9
54222,80357360,Conflicting interpretations,Likely benign,14,2,1.5,13,1,0,15.392857142857142,102.0,5,11
54225,397508863,Conflicting interpretations,Unknown,7,1,0.5,2,5,1,7.742857142857143,15.6,1,6
54227,62625300,Conflicting interpretations,Likely benign,18,2,1.5,18,0,0,12.711111111111112,102.0,3,11
54228,56046357,Conflicting interpretations,Benign,17,5,2.5,17,0,0,13.394117647058822,102.0,3,12
54230,80357221,Conflicting interpretations,Likely benign,28,8,1.5,28,0,1,13.471428571428572,102.0,8,21
54233,80357722,Conflicting interpretations,Likely pathogenic,9,3,0.5,8,1,0,16.133333333333333,102.0,2,5
54237,62625301,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,16.7,102.0,1,5
54239,397508869,Conflicting interpretations,Likely benign,11,3,1.5,11,0,0,14.545454545454545,102.0,1,8
54240,80356964,Conflicting interpretations,Likely benign,14,2,1.5,14,0,0,22.11428571428571,107.5,4,11
54242,80357370,Conflicting interpretations,Likely pathogenic,35,5,0.5,14,21,0,14.768571428571429,102.0,9,29
54246,80357150,Conflicting interpretations,Likely pathogenic,32,2,0.5,22,10,1,13.146875,102.0,4,24
54247,80357150,Conflicting interpretations,Pathogenic,43,14,1.5,38,5,4,11.772093023255813,102.0,5,29
54248,80357057,Conflicting interpretations,Likely benign,20,2,1.5,8,12,1,12.295,102.0,4,13
54249,80357057,Conflicting interpretations,Likely benign,20,2,1.5,19,1,0,12.295,102.0,4,13
54251,55720177,Conflicting interpretations,Benign,30,16,2.5,24,6,1,12.813333333333333,102.0,9,22
54255,80357489,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,19.23846153846154,102.0,4,9
54259,80357400,Conflicting interpretations,Benign,20,11,2.5,18,2,3,17.959999999999997,102.0,5,16
54261,80357167,Conflicting interpretations,Likely benign,26,3,1.5,25,1,2,10.215384615384616,102.0,5,20
54263,273897660,Conflicting interpretations,Likely benign,14,4,1.5,12,2,0,18.807142857142857,102.0,4,10
54265,80357376,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,15.85,102.0,2,7
54267,28897676,Conflicting interpretations,Likely benign,44,2,1.5,43,1,3,10.656818181818181,102.0,11,34
54270,397508873,Conflicting interpretations,Unknown,3,1,0.5,2,1,1,2.0,2.0,0,3
54271,397508874,Conflicting interpretations,Likely pathogenic,7,5,0.5,6,1,0,20.08571428571429,102.0,1,5
54273,397508876,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,5.85,9.7,0,2
54274,62625304,Conflicting interpretations,Likely benign,14,2,1.5,6,8,2,12.685714285714285,102.0,2,11
54277,80357445,Conflicting interpretations,Likely benign,17,2,1.5,17,0,2,12.405882352941175,102.0,3,12
54278,56272539,Conflicting interpretations,Likely benign,30,8,1.5,14,16,3,12.610000000000003,102.0,9,21
54282,397508879,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,2.5,3.0,0,2
54283,397508880,Conflicting interpretations,Unknown,6,1,0.5,3,3,0,25.133333333333336,102.0,2,6
54284,80357224,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,16.30909090909091,102.0,2,8
54291,80357122,Conflicting interpretations,Likely benign,23,8,1.5,21,2,1,14.604347826086958,102.0,6,16
54293,80357453,Conflicting interpretations,Likely benign,9,1,1.5,9,0,0,16.833333333333332,102.0,2,7
54295,397508885,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,16.96666666666667,102.0,2,7
54296,397508886,Conflicting interpretations,Unknown,3,1,0.5,2,1,0,9.133333333333333,17.9,1,3
54297,80357333,Conflicting interpretations,Likely benign,18,2,1.5,18,0,1,12.694444444444445,102.0,3,13
54298,80357273,Conflicting interpretations,Likely benign,17,2,1.5,14,3,1,12.958823529411765,102.0,3,13
54299,80356984,Conflicting interpretations,Uncertain significance,17,5,0.5,17,0,0,12.9,102.0,3,12
54300,80357493,Conflicting interpretations,Likely benign,12,5,1.5,12,0,0,25.558333333333334,134.4,4,9
54302,397508888,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,8.05,14.1,1,2
54308,397508890,Conflicting interpretations,Unknown,17,1,0.5,2,15,0,11.194117647058823,102.0,2,16
54310,80357374,Conflicting interpretations,Likely benign,35,17,1.5,24,11,2,12.522857142857143,102.0,13,25
54314,397508892,Conflicting interpretations,Likely benign,11,2,1.5,11,0,1,17.527272727272727,102.0,4,10
54320,397508894,Conflicting interpretations,Unknown,11,1,0.5,4,7,0,16.636363636363633,102.0,4,10
54321,397508895,Conflicting interpretations,Likely benign,11,4,1.5,11,0,0,19.745454545454546,102.0,3,8
54323,80356980,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
54326,397507191,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,20.75,102.0,3,7
54327,80357784,Conflicting interpretations,Unknown,10,1,0.5,3,7,1,6.39,10.4,1,10
54329,80356910,Conflicting interpretations,Likely benign,16,3,1.5,9,7,1,12.443750000000001,102.0,2,10
54330,80357159,Conflicting interpretations,Likely benign,19,3,1.5,4,15,1,13.005263157894737,102.0,3,15
54334,397508902,Conflicting interpretations,Likely benign,30,7,1.5,30,0,3,12.383333333333333,102.0,11,25
54337,397508904,Conflicting interpretations,Likely benign,39,7,1.5,39,0,0,16.21025641025641,102.0,12,28
54338,80356939,Conflicting interpretations,Likely benign,16,3,1.5,16,0,0,18.6125,102.0,4,11
54339,397508905,Conflicting interpretations,Unknown,8,1,0.5,4,4,0,19.35,102.0,2,8
54340,397508906,Conflicting interpretations,Likely benign,12,2,1.5,12,0,0,15.191666666666668,102.0,3,11
54344,80357454,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,14.676923076923076,102.0,3,10
54345,80356859,Conflicting interpretations,Likely benign,18,6,1.5,16,2,0,13.005555555555555,102.0,4,14
54347,80357371,Conflicting interpretations,Likely benign,17,3,1.5,15,2,0,16.08235294117647,102.0,6,12
54348,55650082,Conflicting interpretations,Likely pathogenic,35,2,0.5,25,10,0,9.58,102.0,4,23
54350,397508907,Conflicting interpretations,Unknown,12,5,0.5,5,7,1,6.116666666666666,12.2,1,11
54357,397508910,Conflicting interpretations,Unknown,11,4,0.5,10,1,1,14.7,102.0,2,9
54360,28897672,Conflicting interpretations,Likely pathogenic,522,1,0.5,272,248,30,8.12222222222222,102.0,81,190
54364,80357093,Conflicting interpretations,Pathogenic,26,1,1.5,22,4,0,22.165384615384614,102.0,7,18
54365,397508912,Conflicting interpretations,Pathogenic,7,2,1.5,3,4,0,19.428571428571427,102.0,1,5
54367,80357245,Conflicting interpretations,Likely benign,15,7,1.5,15,0,0,15.406666666666666,102.0,4,12
54370,397508914,Conflicting interpretations,Unknown,4,1,0.5,2,2,0,6.3,15.2,1,4
54371,56039126,Conflicting interpretations,Likely benign,42,4,1.5,16,26,2,14.259523809523811,107.5,12,29
54373,397508915,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,14.776923076923076,102.0,3,11
54374,80356950,Conflicting interpretations,Likely benign,15,4,1.5,15,0,0,13.92,102.0,3,10
54377,80357425,Conflicting interpretations,Likely benign,21,6,1.5,20,0,0,14.247619047619047,102.0,7,17
54378,80356838,Conflicting interpretations,Benign,27,12,2.5,26,1,0,9.403703703703705,102.0,2,20
54379,80357567,Conflicting interpretations,Likely pathogenic,17,2,0.5,7,10,0,7.705882352941177,25.5,3,12
54380,80357495,Conflicting interpretations,Likely benign,16,2,1.5,16,0,1,13.8875,102.0,4,10
54384,80356834,Conflicting interpretations,Likely benign,9,1,1.5,9,0,1,17.5,102.0,2,6
54385,80356983,Conflicting interpretations,Benign,17,6,2.5,17,0,0,20.25294117647059,134.4,4,10
54387,80356902,Conflicting interpretations,Likely benign,17,5,1.5,17,0,0,16.288235294117644,102.0,5,14
54389,80356956,Conflicting interpretations,Benign,22,9,2.5,22,0,0,20.049999999999997,102.0,8,12
54391,80357056,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,18.92222222222222,102.0,3,7
54392,80357121,Conflicting interpretations,Likely benign,9,1,1.5,8,0,1,92.45555555555556,642.9,5,7
54394,80357064,Conflicting interpretations,Pathogenic,98,1,1.5,66,32,7,10.636734693877552,102.0,25,59
54395,397508917,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,6.2,10.4,1,2
54396,62625305,Conflicting interpretations,Likely benign,9,4,1.5,3,6,0,8.077777777777778,16.9,3,7
54400,55851803,Conflicting interpretations,Likely pathogenic,67,12,0.5,43,24,6,11.308955223880597,102.0,13,40
54401,80357344,Conflicting interpretations,Likely benign,12,3,1.5,12,0,1,15.091666666666667,102.0,2,7
54402,80357105,Conflicting interpretations,Likely benign,15,3,1.5,15,0,1,13.873333333333333,102.0,3,11
54403,397508918,Conflicting interpretations,Likely benign,12,3,1.5,12,0,0,24.55,107.5,4,10
54404,80357129,Conflicting interpretations,Likely benign,17,2,1.5,17,0,1,13.6,102.0,5,12
54407,80356907,Conflicting interpretations,Likely benign,14,3,1.5,13,1,0,12.6,102.0,2,9
54415,80357355,Conflicting interpretations,Likely benign,34,2,1.5,34,0,1,10.826470588235296,102.0,5,23
54417,80357522,Conflicting interpretations,Likely pathogenic,94,2,0.5,29,64,4,9.98404255319149,102.0,22,57
54418,80357166,Conflicting interpretations,Likely benign,7,1,1.5,7,0,0,20.914285714285715,102.0,2,6
54421,80357193,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.785714285714285,102.0,1,5
54422,397508925,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,14.9,102.0,1,7
54424,28897679,Conflicting interpretations,Likely benign,14,2,1.5,3,11,1,4.542857142857143,8.8,0,9
54425,55678461,Conflicting interpretations,Likely benign,18,6,1.5,18,0,0,12.305555555555555,102.0,5,13
54426,397508927,Conflicting interpretations,Likely benign,13,4,1.5,13,0,0,22.73076923076923,134.4,2,10
54427,80357494,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,19.971428571428568,102.0,2,5
54428,80357238,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,19.357142857142858,102.0,1,5
54431,80357102,Conflicting interpretations,Benign,58,16,2.5,27,30,2,12.658620689655171,102.0,18,36
54432,80357287,Conflicting interpretations,Likely pathogenic,57,6,0.5,37,20,2,12.854385964912282,107.5,14,36
54433,80357029,Conflicting interpretations,Likely benign,11,3,1.5,11,0,0,15.545454545454545,102.0,2,7
54434,397508928,Conflicting interpretations,Unknown,4,1,0.5,1,3,0,5.4,8.1,0,4
54440,397508930,Conflicting interpretations,Unknown,3,1,0.5,2,1,0,40.4,102.0,2,3
54441,397508931,Conflicting interpretations,Likely pathogenic,6,4,0.5,5,1,0,21.983333333333334,102.0,2,5
54445,80357116,Conflicting interpretations,Likely pathogenic,23,7,0.5,22,1,0,19.178260869565214,102.0,9,16
54447,397508934,Conflicting interpretations,Likely benign,15,2,1.5,15,0,0,12.533333333333333,102.0,2,10
54452,397508936,Conflicting interpretations,Unknown,4,3,0.5,1,3,0,68.95,134.4,2,3
54455,28897681,Conflicting interpretations,Likely benign,31,5,1.5,31,0,2,13.622580645161289,102.0,9,21
54456,28897681,Conflicting interpretations,Likely benign,28,2,1.5,15,13,3,13.803571428571429,102.0,8,18
54457,80357441,Conflicting interpretations,Likely benign,11,2,1.5,10,1,0,23.0,102.0,2,7
54458,397508937,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,4.95,7.9,0,2
54459,273898677,Conflicting interpretations,Likely benign,3,1,1.5,2,1,0,36.666666666666664,102.0,1,2
54463,397508938,Conflicting interpretations,Unknown,27,2,0.5,27,0,0,8.88888888888889,53.8,6,23
54466,80358026,Conflicting interpretations,Likely pathogenic,13,7,0.5,13,0,0,20.623076923076926,83.4,4,9
54467,80358083,Conflicting interpretations,Unknown,37,13,0.5,27,9,1,7.767567567567567,24.9,7,27
54468,80357192,Conflicting interpretations,Likely benign,14,2,1.5,12,2,0,12.635714285714286,102.0,3,9
54474,273898678,Conflicting interpretations,Likely benign,2,1,1.5,2,0,0,54.95,102.0,1,2
54479,80356875,Conflicting interpretations,Likely benign,28,4,1.5,27,1,1,13.57142857142857,102.0,6,20
54481,80356967,Conflicting interpretations,Likely benign,23,2,1.5,23,0,0,17.56086956521739,102.0,8,15
54482,397508944,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,2.0,2.0,0,2
54483,273898680,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
54486,80356912,Conflicting interpretations,Benign,21,12,2.5,20,1,0,10.428571428571429,102.0,1,16
54487,80357335,Conflicting interpretations,Likely benign,16,3,1.5,15,1,1,13.91875,102.0,4,12
54489,273898681,Conflicting interpretations,Likely pathogenic,8,3,0.5,6,2,0,30.2625,107.5,2,8
54501,397508950,Conflicting interpretations,Unknown,2,1,0.5,1,1,0,5.2,8.4,0,2
54504,80357802,Pathogenic,Pathogenic,16,1,0.0,16,0,0,17.20625,102.0,6,11
54505,80357415,Conflicting interpretations,Likely benign,18,4,1.5,16,2,0,16.438888888888886,102.0,4,14
54506,80357051,Conflicting interpretations,Likely benign,20,3,1.5,20,0,0,15.854999999999999,102.0,7,16
54507,80357051,Conflicting interpretations,Likely benign,24,6,1.5,13,11,0,15.133333333333333,102.0,9,19
54508,4986846,Conflicting interpretations,Benign,9,3,2.5,5,4,0,19.155555555555555,102.0,3,8
54512,80357114,Conflicting interpretations,Likely benign,19,2,1.5,19,0,0,13.978947368421052,102.0,5,14
54517,80357960,Conflicting interpretations,Likely pathogenic,5,2,0.5,3,2,0,4.26,7.9,0,4
54518,80356884,Conflicting interpretations,Likely benign,16,2,1.5,7,9,1,12.85625,102.0,3,10
54520,80356869,Conflicting interpretations,Likely benign,11,2,1.5,11,0,1,20.909090909090907,102.0,4,9
54522,273898682,Conflicting interpretations,Benign,40,13,2.5,20,20,2,8.7775,102.0,4,28
54525,80357085,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,20.455555555555556,102.0,3,7
54526,397508956,Conflicting interpretations,Unknown,4,1,0.5,3,1,0,32.45,102.0,2,4
54528,80357209,Conflicting interpretations,Likely benign,23,3,1.5,23,0,1,14.726086956521739,102.0,4,18
54529,80357209,Conflicting interpretations,Benign,27,7,2.5,27,0,0,13.84074074074074,102.0,5,21
54530,397508957,Conflicting interpretations,Unknown,5,1,0.5,2,3,0,26.919999999999998,102.0,2,5
54539,80356945,Conflicting interpretations,Likely benign,31,2,1.5,30,1,1,9.858064516129033,102.0,6,21
54541,80356948,Conflicting interpretations,Likely benign,23,9,1.5,13,10,1,13.21739130434782,102.0,8,15
54542,80357399,Conflicting interpretations,Likely benign,13,3,1.5,12,1,0,22.53846153846154,102.0,4,10
545480,1333635543,Conflicting interpretations,Likely benign,13,3,1.5,13,0,0,18.776923076923076,102.0,2,11
54553,397508965,Conflicting interpretations,Unknown,3,1,0.5,2,1,0,37.300000000000004,102.0,1,3
54556,80357203,Conflicting interpretations,Likely benign,14,2,1.5,14,0,0,14.171428571428573,102.0,3,10
54561,55746541,Conflicting interpretations,Benign,26,6,2.5,12,14,0,13.903846153846153,102.0,6,19
